Date_of_publication,Municipality_name,Total_reported,Deceased
2020-03-07,Hardinxveld-Giessendam,0,0
2020-03-08,Hardinxveld-Giessendam,0,0
2020-03-09,Hardinxveld-Giessendam,0,0
2020-03-10,Hardinxveld-Giessendam,1,0
2020-03-11,Hardinxveld-Giessendam,0,0
2020-03-12,Hardinxveld-Giessendam,0,0
2020-03-13,Hardinxveld-Giessendam,0,0
2020-03-14,Hardinxveld-Giessendam,0,0
2020-03-15,Hardinxveld-Giessendam,1,0
2020-03-16,Hardinxveld-Giessendam,0,0
2020-03-17,Hardinxveld-Giessendam,0,0
2020-03-18,Hardinxveld-Giessendam,0,0
2020-03-19,Hardinxveld-Giessendam,0,0
2020-03-20,Hardinxveld-Giessendam,0,0
2020-03-21,Hardinxveld-Giessendam,0,0
2020-03-22,Hardinxveld-Giessendam,0,0
2020-03-23,Hardinxveld-Giessendam,0,0
2020-03-24,Hardinxveld-Giessendam,0,0
2020-03-25,Hardinxveld-Giessendam,0,0
2020-03-26,Hardinxveld-Giessendam,0,0
2020-03-27,Hardinxveld-Giessendam,1,0
2020-03-28,Hardinxveld-Giessendam,0,0
2020-03-29,Hardinxveld-Giessendam,0,0
2020-03-30,Hardinxveld-Giessendam,3,1
2020-03-31,Hardinxveld-Giessendam,0,0
2020-03-01,Hellevoetsluis,0,0
2020-03-02,Hellevoetsluis,0,0
2020-03-03,Hellevoetsluis,0,0
2020-03-04,Hellevoetsluis,0,0
2020-03-05,Hellevoetsluis,0,0
2020-03-06,Hellevoetsluis,0,0
2020-03-07,Hellevoetsluis,0,0
2020-03-08,Hellevoetsluis,0,0
2020-03-09,Hellevoetsluis,0,0
2020-03-10,Hellevoetsluis,0,0
2020-03-11,Hellevoetsluis,0,0
2020-03-12,Hellevoetsluis,1,0
2020-03-13,Hellevoetsluis,0,0
2020-03-14,Hellevoetsluis,0,0
2020-03-15,Hellevoetsluis,0,0
2020-03-16,Hellevoetsluis,0,0
2020-03-17,Hellevoetsluis,0,0
2020-03-18,Hellevoetsluis,0,0
2020-03-19,Hellevoetsluis,0,0
2020-03-20,Hellevoetsluis,3,0
2020-03-21,Hellevoetsluis,0,0
2020-03-22,Hellevoetsluis,0,0
2020-03-23,Hellevoetsluis,1,0
2020-03-24,Hellevoetsluis,0,0
2020-03-25,Hellevoetsluis,0,0
2020-03-26,Hellevoetsluis,2,0
2020-03-27,Hellevoetsluis,4,0
2020-03-28,Hellevoetsluis,4,0
2020-03-29,Hellevoetsluis,0,0
2020-03-30,Hellevoetsluis,0,0
2020-03-31,Hellevoetsluis,1,0
2020-03-01,Hendrik-Ido-Ambacht,0,0
2020-03-02,Hendrik-Ido-Ambacht,0,0
2020-03-03,Hendrik-Ido-Ambacht,0,0
2020-03-04,Hendrik-Ido-Ambacht,0,0
2020-03-05,Hendrik-Ido-Ambacht,0,0
2020-03-06,Hendrik-Ido-Ambacht,0,0
2020-03-07,Hendrik-Ido-Ambacht,0,0
2020-03-08,Hendrik-Ido-Ambacht,0,0
2020-03-09,Hendrik-Ido-Ambacht,0,0
2020-03-10,Hendrik-Ido-Ambacht,0,0
2020-03-11,Hendrik-Ido-Ambacht,0,0
2020-03-12,Hendrik-Ido-Ambacht,0,0
2020-03-13,Hendrik-Ido-Ambacht,0,0
2020-03-14,Hendrik-Ido-Ambacht,0,0
2020-03-15,Hendrik-Ido-Ambacht,0,0
2020-03-16,Hendrik-Ido-Ambacht,0,0
2020-03-17,Hendrik-Ido-Ambacht,0,0
2020-03-18,Hendrik-Ido-Ambacht,0,0
2020-03-19,Hendrik-Ido-Ambacht,0,0
2020-03-20,Hendrik-Ido-Ambacht,0,0
2020-03-21,Hendrik-Ido-Ambacht,0,0
2020-03-22,Hendrik-Ido-Ambacht,1,0
2020-03-23,Hendrik-Ido-Ambacht,1,0
2020-03-24,Hendrik-Ido-Ambacht,0,0
2020-03-25,Hendrik-Ido-Ambacht,1,0
2020-03-26,Hendrik-Ido-Ambacht,2,0
2020-03-27,Hendrik-Ido-Ambacht,0,0
2020-03-28,Hendrik-Ido-Ambacht,0,0
2020-03-29,Hendrik-Ido-Ambacht,1,0
2020-03-30,Hendrik-Ido-Ambacht,0,0
2020-03-31,Hendrik-Ido-Ambacht,0,0
2020-03-01,Hillegom,0,0
2020-03-02,Hillegom,0,0
2020-03-03,Hillegom,0,0
2020-03-04,Hillegom,0,0
