Date_of_publication,Municipality_name,Total_reported,Deceased
2021-07-09,Katwijk,9,0
2021-07-09,Krimpen aan den IJssel,10,0
2021-07-09,Leiden,101,0
2021-07-09,Leiderdorp,8,0
2021-07-09,Lisse,12,0
2021-07-09,Maassluis,6,0
2021-07-09,Nieuwkoop,9,0
2021-07-09,Noordwijk,43,0
2021-07-09,Oegstgeest,6,0
2021-07-09,Papendrecht,5,0
2021-07-09,Ridderkerk,13,0
2021-07-09,Rotterdam,493,0
2021-07-09,Rijswijk,8,0
2021-07-09,Schiedam,20,0
2021-07-09,Sliedrecht,1,0
2021-07-09,Albrandswaard,15,0
2021-07-09,Westvoorne,4,0
2021-07-09,Vlaardingen,16,0
2021-07-09,Voorschoten,13,0
2021-07-09,Waddinxveen,5,0
2021-07-09,Wassenaar,4,0
2021-07-09,Zoetermeer,33,0
2021-07-09,Zoeterwoude,3,0
2021-07-09,Zwijndrecht,9,0
2021-07-09,Teylingen,22,0
2021-07-09,Lansingerland,25,0
2021-07-09,Westland,30,0
2021-07-09,Midden-Delfland,10,0
2021-07-09,Kaag en Braassem,10,0
2021-07-09,Zuidplas,9,0
2021-07-09,Bodegraven-Reeuwijk,15,0
2021-07-09,Leidschendam-Voorburg,20,0
2021-07-09,Goeree-Overflakkee,25,0
2021-07-09,Pijnacker-Nootdorp,15,0
2021-07-09,Nissewaard,14,0
2021-07-09,Krimpenerwaard,12,0
2021-07-09,Hoeksche Waard,25,0
2021-07-09,Molenlanden,10,0
2021-07-10,Alblasserdam,9,0
2021-07-10,Alphen aan den Rijn,88,0
2021-07-10,Barendrecht,29,0
2021-07-10,Brielle,7,0
2021-07-10,Capelle aan den IJssel,42,0
2021-07-10,Delft,160,0
2021-07-10,Dordrecht,41,0
2021-07-10,Gorinchem,24,0
2021-07-10,Gouda,28,0
2021-07-10,'s-Gravenhage,386,0
2021-07-10,Hardinxveld-Giessendam,5,0
2021-07-10,Hellevoetsluis,12,0
2021-07-10,Hendrik-Ido-Ambacht,14,0
2021-07-10,Hillegom,21,0
2021-07-10,Katwijk,16,0
2021-07-10,Krimpen aan den IJssel,11,0
2021-07-10,Leiden,201,0
2021-07-10,Leiderdorp,22,0
2021-07-10,Lisse,15,0
2021-07-10,Maassluis,6,0
2021-07-10,Nieuwkoop,17,0
2021-07-10,Noordwijk,63,0
2021-07-10,Oegstgeest,13,0
2021-07-10,Papendrecht,8,0
2021-07-10,Ridderkerk,15,0
2021-07-10,Rotterdam,697,0
2021-07-10,Rijswijk,31,0
2021-07-10,Schiedam,20,0
2021-07-10,Sliedrecht,7,0
2021-07-10,Albrandswaard,16,0
2021-07-10,Westvoorne,6,0
2021-07-10,Vlaardingen,24,0
2021-07-10,Voorschoten,15,0
2021-07-10,Waddinxveen,10,0
2021-07-10,Wassenaar,12,0
2021-07-10,Zoetermeer,43,0
2021-07-10,Zoeterwoude,3,0
2021-07-10,Zwijndrecht,13,0
2021-07-10,Teylingen,32,0
2021-07-10,Lansingerland,29,0
2021-07-10,Westland,68,0
2021-07-10,Midden-Delfland,14,0
2021-07-10,Kaag en Braassem,13,0
2021-07-10,Zuidplas,20,0
2021-07-10,Bodegraven-Reeuwijk,19,1
2021-07-10,Leidschendam-Voorburg,52,0
2021-07-10,Goeree-Overflakkee,12,0
2021-07-10,Pijnacker-Nootdorp,45,0
2021-07-10,Nissewaard,28,0
2021-07-10,Krimpenerwaard,18,0
2021-07-10,Hoeksche Waard,25,0
2021-07-10,Molenlanden,10,0
2021-07-11,Alblasserdam,7,0
2021-07-11,Alphen aan den Rijn,41,0
2021-07-11,Barendrecht,33,0
2021-07-11,Brielle,4,0
2021-07-11,Capelle aan den IJssel,37,0
2021-07-11,Delft,155,0
2021-07-11,Dordrecht,46,0
2021-07-11,Gorinchem,14,0
2021-07-11,Gouda,11,0
2021-07-11,'s-Gravenhage,302,0
2021-07-11,Hardinxveld-Giessendam,4,0
2021-07-11,Hellevoetsluis,9,0
2021-07-11,Hendrik-Ido-Ambacht,8,0
2021-07-11,Hillegom,16,0
2021-07-11,Katwijk,17,0
2021-07-11,Krimpen aan den IJssel,20,0
2021-07-11,Leiden,158,0
2021-07-11,Leiderdorp,20,0
2021-07-11,Lisse,16,0
2021-07-11,Maassluis,5,0
2021-07-11,Nieuwkoop,10,0
2021-07-11,Noordwijk,69,0
2021-07-11,Oegstgeest,20,0
2021-07-11,Papendrecht,6,0
2021-07-11,Ridderkerk,12,0
2021-07-11,Rotterdam,553,0
2021-07-11,Rijswijk,14,0
2021-07-11,Schiedam,26,0
2021-07-11,Sliedrecht,4,0
2021-07-11,Albrandswaard,8,0
2021-07-11,Westvoorne,3,0
2021-07-11,Vlaardingen,20,0
2021-07-11,Voorschoten,14,0
2021-07-11,Waddinxveen,10,0
2021-07-11,Wassenaar,8,0
2021-07-11,Zoetermeer,39,0
2021-07-11,Zoeterwoude,3,0
2021-07-11,Zwijndrecht,8,0
2021-07-11,Teylingen,25,0
2021-07-11,Lansingerland,26,0
2021-07-11,Westland,33,0
2021-07-11,Midden-Delfland,11,0
2021-07-11,Kaag en Braassem,5,0
2021-07-11,Zuidplas,11,0
2021-07-11,Bodegraven-Reeuwijk,12,0
2021-07-11,Leidschendam-Voorburg,39,0
2021-07-11,Goeree-Overflakkee,20,0
2021-07-11,Pijnacker-Nootdorp,37,0
2021-07-11,Nissewaard,13,0
2021-07-11,Krimpenerwaard,15,0
2021-07-11,Hoeksche Waard,18,0
2021-07-11,Molenlanden,19,0
2021-07-12,Alblasserdam,6,0
2021-07-12,Alphen aan den Rijn,32,0
2021-07-12,Barendrecht,24,0
2021-07-12,Brielle,6,0
2021-07-12,Capelle aan den IJssel,29,0
2021-07-12,Delft,98,0
2021-07-12,Dordrecht,37,0
2021-07-12,Gorinchem,18,0
2021-07-12,Gouda,13,0
2021-07-12,'s-Gravenhage,177,0
2021-07-12,Hardinxveld-Giessendam,3,0
2021-07-12,Hellevoetsluis,6,0
2021-07-12,Hendrik-Ido-Ambacht,11,0
2021-07-12,Hillegom,9,0
2021-07-12,Katwijk,14,0
2021-07-12,Krimpen aan den IJssel,12,0
2021-07-12,Leiden,151,0
2021-07-12,Leiderdorp,13,0
2021-07-12,Lisse,14,0
2021-07-12,Maassluis,6,0
2021-07-12,Nieuwkoop,9,0
2021-07-12,Noordwijk,37,0
2021-07-12,Oegstgeest,15,0
2021-07-12,Papendrecht,16,0
2021-07-12,Ridderkerk,15,0
2021-07-12,Rotterdam,449,0
2021-07-12,Rijswijk,15,0
2021-07-12,Schiedam,30,0
2021-07-12,Sliedrecht,4,0
2021-07-12,Albrandswaard,10,0
2021-07-12,Westvoorne,1,0
2021-07-12,Vlaardingen,9,0
2021-07-12,Voorschoten,8,0
2021-07-12,Waddinxveen,4,0
2021-07-12,Wassenaar,8,0
2021-07-12,Zoetermeer,38,0
2021-07-12,Zoeterwoude,6,0
2021-07-12,Zwijndrecht,10,0
2021-07-12,Teylingen,31,0
2021-07-12,Lansingerland,24,0
2021-07-12,Westland,34,0
2021-07-12,Midden-Delfland,4,0
2021-07-12,Kaag en Braassem,9,0
2021-07-12,Zuidplas,14,0
2021-07-12,Bodegraven-Reeuwijk,16,0
2021-07-12,Leidschendam-Voorburg,32,0
2021-07-12,Goeree-Overflakkee,4,0
2021-07-12,Pijnacker-Nootdorp,20,0
2021-07-12,Nissewaard,15,0
2021-07-12,Krimpenerwaard,14,0
2021-07-12,Hoeksche Waard,28,0
2021-07-12,Molenlanden,17,0
2021-07-13,Alblasserdam,9,0
2021-07-13,Alphen aan den Rijn,40,0
2021-07-13,Barendrecht,26,0
2021-07-13,Brielle,0,0
2021-07-13,Capelle aan den IJssel,40,0
2021-07-13,Delft,110,0
2021-07-13,Dordrecht,25,0
2021-07-13,Gorinchem,27,0
2021-07-13,Gouda,20,0
