Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
4;2022-11-15 09:00:00;2022-10-30;VR01;Groningen;27;15
4;2022-11-15 09:00:00;2022-10-31;VR01;Groningen;94;56
4;2022-11-15 09:00:00;2022-11-01;VR01;Groningen;70;37
4;2022-11-15 09:00:00;2022-11-02;VR01;Groningen;62;29
4;2022-11-15 09:00:00;2022-11-03;VR01;Groningen;51;26
4;2022-11-15 09:00:00;2022-11-04;VR01;Groningen;60;34
4;2022-11-15 09:00:00;2022-11-05;VR01;Groningen;25;19
4;2022-11-15 09:00:00;2022-11-06;VR01;Groningen;30;14
4;2022-11-15 09:00:00;2022-11-07;VR01;Groningen;51;24
4;2022-11-15 09:00:00;2022-11-08;VR01;Groningen;50;28
4;2022-11-15 09:00:00;2022-11-09;VR01;Groningen;50;17
4;2022-11-15 09:00:00;2022-11-10;VR01;Groningen;40;25
4;2022-11-15 09:00:00;2022-11-11;VR01;Groningen;39;17
4;2022-11-15 09:00:00;2022-11-12;VR01;Groningen;20;11
4;2022-11-15 09:00:00;2022-11-13;VR01;Groningen;26;9
4;2022-11-15 09:00:00;2021-10-04;VR02;Fryslân;931;68
4;2022-11-15 09:00:00;2021-10-05;VR02;Fryslân;882;66
4;2022-11-15 09:00:00;2021-10-06;VR02;Fryslân;855;64
4;2022-11-15 09:00:00;2021-10-07;VR02;Fryslân;832;103
4;2022-11-15 09:00:00;2021-10-08;VR02;Fryslân;768;114
4;2022-11-15 09:00:00;2021-10-09;VR02;Fryslân;658;108
4;2022-11-15 09:00:00;2021-10-10;VR02;Fryslân;565;81
4;2022-11-15 09:00:00;2021-10-11;VR02;Fryslân;1248;126
4;2022-11-15 09:00:00;2021-10-12;VR02;Fryslân;1146;139
4;2022-11-15 09:00:00;2021-10-13;VR02;Fryslân;1212;161
4;2022-11-15 09:00:00;2021-10-14;VR02;Fryslân;1146;157
4;2022-11-15 09:00:00;2021-10-15;VR02;Fryslân;992;162
4;2022-11-15 09:00:00;2021-10-16;VR02;Fryslân;783;126
4;2022-11-15 09:00:00;2021-10-17;VR02;Fryslân;805;112
4;2022-11-15 09:00:00;2021-10-18;VR02;Fryslân;1162;159
4;2022-11-15 09:00:00;2021-10-19;VR02;Fryslân;1202;175
4;2022-11-15 09:00:00;2021-10-20;VR02;Fryslân;1184;208
4;2022-11-15 09:00:00;2021-10-21;VR02;Fryslân;1165;224
4;2022-11-15 09:00:00;2021-10-22;VR02;Fryslân;1035;202
4;2022-11-15 09:00:00;2021-10-23;VR02;Fryslân;945;185
4;2022-11-15 09:00:00;2021-10-24;VR02;Fryslân;1049;207
4;2022-11-15 09:00:00;2021-10-25;VR02;Fryslân;1719;304
4;2022-11-15 09:00:00;2021-10-26;VR02;Fryslân;1685;238
4;2022-11-15 09:00:00;2021-10-27;VR02;Fryslân;1582;264
4;2022-11-15 09:00:00;2021-10-28;VR02;Fryslân;1446;268
4;2022-11-15 09:00:00;2021-10-29;VR02;Fryslân;1375;277
4;2022-11-15 09:00:00;2021-10-30;VR02;Fryslân;1087;219
4;2022-11-15 09:00:00;2021-10-31;VR02;Fryslân;1099;244
4;2022-11-15 09:00:00;2021-11-01;VR02;Fryslân;1881;319
4;2022-11-15 09:00:00;2021-11-02;VR02;Fryslân;2073;341
4;2022-11-15 09:00:00;2021-11-03;VR02;Fryslân;2410;462
4;2022-11-15 09:00:00;2021-11-04;VR02;Fryslân;2325;468
4;2022-11-15 09:00:00;2021-11-05;VR02;Fryslân;2255;461
4;2022-11-15 09:00:00;2021-11-06;VR02;Fryslân;2018;360
4;2022-11-15 09:00:00;2021-11-07;VR02;Fryslân;2176;457
4;2022-11-15 09:00:00;2021-11-08;VR02;Fryslân;2880;564
4;2022-11-15 09:00:00;2021-11-09;VR02;Fryslân;3100;595
4;2022-11-15 09:00:00;2021-11-10;VR02;Fryslân;3231;574
4;2022-11-15 09:00:00;2021-11-11;VR02;Fryslân;3262;684
4;2022-11-15 09:00:00;2021-11-12;VR02;Fryslân;2980;625
4;2022-11-15 09:00:00;2021-11-13;VR02;Fryslân;2653;654
4;2022-11-15 09:00:00;2021-11-14;VR02;Fryslân;2793;652
4;2022-11-15 09:00:00;2021-11-15;VR02;Fryslân;3726;765
4;2022-11-15 09:00:00;2021-11-16;VR02;Fryslân;3686;752
4;2022-11-15 09:00:00;2021-11-17;VR02;Fryslân;3478;707
4;2022-11-15 09:00:00;2021-11-18;VR02;Fryslân;3721;886
4;2022-11-15 09:00:00;2021-11-19;VR02;Fryslân;3632;888
4;2022-11-15 09:00:00;2021-11-20;VR02;Fryslân;3203;789
4;2022-11-15 09:00:00;2021-11-21;VR02;Fryslân;3263;802
4;2022-11-15 09:00:00;2021-11-22;VR02;Fryslân;3707;809
4;2022-11-15 09:00:00;2021-11-23;VR02;Fryslân;4069;849
4;2022-11-15 09:00:00;2021-11-24;VR02;Fryslân;3755;805
4;2022-11-15 09:00:00;2021-11-25;VR02;Fryslân;3744;837
4;2022-11-15 09:00:00;2021-11-26;VR02;Fryslân;3769;906
4;2022-11-15 09:00:00;2021-11-27;VR02;Fryslân;3030;689
4;2022-11-15 09:00:00;2021-11-28;VR02;Fryslân;2965;666
4;2022-11-15 09:00:00;2021-11-29;VR02;Fryslân;3767;715
4;2022-11-15 09:00:00;2021-11-30;VR02;Fryslân;3919;794
4;2022-11-15 09:00:00;2021-12-01;VR02;Fryslân;3824;754
4;2022-11-15 09:00:00;2021-12-02;VR02;Fryslân;3427;770
4;2022-11-15 09:00:00;2021-12-03;VR02;Fryslân;2837;720
4;2022-11-15 09:00:00;2021-12-04;VR02;Fryslân;2242;636
4;2022-11-15 09:00:00;2021-12-05;VR02;Fryslân;2066;627
4;2022-11-15 09:00:00;2021-12-06;VR02;Fryslân;2855;700
4;2022-11-15 09:00:00;2021-12-07;VR02;Fryslân;2668;677
4;2022-11-15 09:00:00;2021-12-08;VR02;Fryslân;2681;688
4;2022-11-15 09:00:00;2021-12-09;VR02;Fryslân;2433;640
4;2022-11-15 09:00:00;2021-12-10;VR02;Fryslân;2354;686
4;2022-11-15 09:00:00;2021-12-11;VR02;Fryslân;1856;516
4;2022-11-15 09:00:00;2021-12-12;VR02;Fryslân;1682;474
4;2022-11-15 09:00:00;2021-12-13;VR02;Fryslân;2597;696
4;2022-11-15 09:00:00;2021-12-14;VR02;Fryslân;2105;619
4;2022-11-15 09:00:00;2021-12-15;VR02;Fryslân;2239;657
4;2022-11-15 09:00:00;2021-12-16;VR02;Fryslân;1901;547
4;2022-11-15 09:00:00;2021-12-17;VR02;Fryslân;1853;536
4;2022-11-15 09:00:00;2021-12-18;VR02;Fryslân;1751;515
4;2022-11-15 09:00:00;2021-12-19;VR02;Fryslân;1587;442
4;2022-11-15 09:00:00;2021-12-20;VR02;Fryslân;2037;558
4;2022-11-15 09:00:00;2021-12-21;VR02;Fryslân;1821;502
4;2022-11-15 09:00:00;2021-12-22;VR02;Fryslân;1964;518
4;2022-11-15 09:00:00;2021-12-23;VR02;Fryslân;1972;444
4;2022-11-15 09:00:00;2021-12-24;VR02;Fryslân;1556;404
4;2022-11-15 09:00:00;2021-12-25;VR02;Fryslân;1028;351
4;2022-11-15 09:00:00;2021-12-26;VR02;Fryslân;958;339
4;2022-11-15 09:00:00;2021-12-27;VR02;Fryslân;1446;473
4;2022-11-15 09:00:00;2021-12-28;VR02;Fryslân;1507;469
4;2022-11-15 09:00:00;2021-12-29;VR02;Fryslân;1871;542
4;2022-11-15 09:00:00;2021-12-30;VR02;Fryslân;2167;607
4;2022-11-15 09:00:00;2021-12-31;VR02;Fryslân;1258;416
4;2022-11-15 09:00:00;2022-01-01;VR02;Fryslân;1184;434
4;2022-11-15 09:00:00;2022-01-02;VR02;Fryslân;1401;503
4;2022-11-15 09:00:00;2022-01-03;VR02;Fryslân;2172;849
4;2022-11-15 09:00:00;2022-01-04;VR02;Fryslân;2409;977
4;2022-11-15 09:00:00;2022-01-05;VR02;Fryslân;2936;887
4;2022-11-15 09:00:00;2022-01-06;VR02;Fryslân;2927;808
4;2022-11-15 09:00:00;2022-01-07;VR02;Fryslân;2726;742
4;2022-11-15 09:00:00;2022-01-08;VR02;Fryslân;2441;705
4;2022-11-15 09:00:00;2022-01-09;VR02;Fryslân;2327;764
4;2022-11-15 09:00:00;2022-01-10;VR02;Fryslân;2647;871
4;2022-11-15 09:00:00;2022-01-11;VR02;Fryslân;2521;879
4;2022-11-15 09:00:00;2022-01-12;VR02;Fryslân;2757;879
4;2022-11-15 09:00:00;2022-01-13;VR02;Fryslân;2585;770
4;2022-11-15 09:00:00;2022-01-14;VR02;Fryslân;2515;804
4;2022-11-15 09:00:00;2022-01-15;VR02;Fryslân;2111;756
4;2022-11-15 09:00:00;2022-01-16;VR02;Fryslân;2155;843
4;2022-11-15 09:00:00;2022-01-17;VR02;Fryslân;3001;1286
4;2022-11-15 09:00:00;2022-01-18;VR02;Fryslân;3115;1309
4;2022-11-15 09:00:00;2022-01-19;VR02;Fryslân;3627;1354
4;2022-11-15 09:00:00;2022-01-20;VR02;Fryslân;3071;1231
4;2022-11-15 09:00:00;2022-01-21;VR02;Fryslân;3099;1208
4;2022-11-15 09:00:00;2022-01-22;VR02;Fryslân;3137;1185
4;2022-11-15 09:00:00;2022-01-23;VR02;Fryslân;3505;1475
4;2022-11-15 09:00:00;2022-01-24;VR02;Fryslân;4375;1990
4;2022-11-15 09:00:00;2022-01-25;VR02;Fryslân;4555;2135
4;2022-11-15 09:00:00;2022-01-26;VR02;Fryslân;4782;2247
4;2022-11-15 09:00:00;2022-01-27;VR02;Fryslân;4600;2358
4;2022-11-15 09:00:00;2022-01-28;VR02;Fryslân;3937;2037
4;2022-11-15 09:00:00;2022-01-29;VR02;Fryslân;3171;1810
4;2022-11-15 09:00:00;2022-01-30;VR02;Fryslân;4222;2430
4;2022-11-15 09:00:00;2022-01-31;VR02;Fryslân;5151;3015
4;2022-11-15 09:00:00;2022-02-01;VR02;Fryslân;5175;3017
4;2022-11-15 09:00:00;2022-02-02;VR02;Fryslân;5526;3262
4;2022-11-15 09:00:00;2022-02-03;VR02;Fryslân;5566;3355
4;2022-11-15 09:00:00;2022-02-04;VR02;Fryslân;5680;3287
4;2022-11-15 09:00:00;2022-02-05;VR02;Fryslân;5599;3319
4;2022-11-15 09:00:00;2022-02-06;VR02;Fryslân;5284;3066
4;2022-11-15 09:00:00;2022-02-07;VR02;Fryslân;5879;3665
4;2022-11-15 09:00:00;2022-02-08;VR02;Fryslân;5935;3646
4;2022-11-15 09:00:00;2022-02-09;VR02;Fryslân;6026;3718
4;2022-11-15 09:00:00;2022-02-10;VR02;Fryslân;6115;3679
4;2022-11-15 09:00:00;2022-02-11;VR02;Fryslân;6015;3525
4;2022-11-15 09:00:00;2022-02-12;VR02;Fryslân;5537;3329
4;2022-11-15 09:00:00;2022-02-13;VR02;Fryslân;4577;2726
4;2022-11-15 09:00:00;2022-02-14;VR02;Fryslân;5498;3355
4;2022-11-15 09:00:00;2022-02-15;VR02;Fryslân;4907;2974
4;2022-11-15 09:00:00;2022-02-16;VR02;Fryslân;4561;2739
4;2022-11-15 09:00:00;2022-02-17;VR02;Fryslân;3646;2202
4;2022-11-15 09:00:00;2022-02-18;VR02;Fryslân;2463;1523
4;2022-11-15 09:00:00;2022-02-19;VR02;Fryslân;3159;2095
4;2022-11-15 09:00:00;2022-02-20;VR02;Fryslân;2491;1653
4;2022-11-15 09:00:00;2022-02-21;VR02;Fryslân;3051;1982
4;2022-11-15 09:00:00;2022-02-22;VR02;Fryslân;3013;2003
4;2022-11-15 09:00:00;2022-02-23;VR02;Fryslân;3022;2034
4;2022-11-15 09:00:00;2022-02-24;VR02;Fryslân;2786;1882
4;2022-11-15 09:00:00;2022-02-25;VR02;Fryslân;2474;1651
4;2022-11-15 09:00:00;2022-02-26;VR02;Fryslân;2102;1462
4;2022-11-15 09:00:00;2022-02-27;VR02;Fryslân;2527;1720
4;2022-11-15 09:00:00;2022-02-28;VR02;Fryslân;3238;2199
4;2022-11-15 09:00:00;2022-03-01;VR02;Fryslân;3259;2228
4;2022-11-15 09:00:00;2022-03-02;VR02;Fryslân;3496;2480
4;2022-11-15 09:00:00;2022-03-03;VR02;Fryslân;3216;2147
4;2022-11-15 09:00:00;2022-03-04;VR02;Fryslân;2914;1915
4;2022-11-15 09:00:00;2022-03-05;VR02;Fryslân;2631;1776
4;2022-11-15 09:00:00;2022-03-06;VR02;Fryslân;2778;1857
4;2022-11-15 09:00:00;2022-03-07;VR02;Fryslân;3854;2564
4;2022-11-15 09:00:00;2022-03-08;VR02;Fryslân;3706;2560
4;2022-11-15 09:00:00;2022-03-09;VR02;Fryslân;3897;2710
4;2022-11-15 09:00:00;2022-03-10;VR02;Fryslân;3451;2318
4;2022-11-15 09:00:00;2022-03-11;VR02;Fryslân;2777;1876
4;2022-11-15 09:00:00;2022-03-12;VR02;Fryslân;2453;1707
4;2022-11-15 09:00:00;2022-03-13;VR02;Fryslân;2620;1813
4;2022-11-15 09:00:00;2022-03-14;VR02;Fryslân;3696;2516
4;2022-11-15 09:00:00;2022-03-15;VR02;Fryslân;3395;2370
4;2022-11-15 09:00:00;2022-03-16;VR02;Fryslân;3065;2064
4;2022-11-15 09:00:00;2022-03-17;VR02;Fryslân;2600;1810
4;2022-11-15 09:00:00;2022-03-18;VR02;Fryslân;2205;1555
4;2022-11-15 09:00:00;2022-03-19;VR02;Fryslân;1902;1374
4;2022-11-15 09:00:00;2022-03-20;VR02;Fryslân;1867;1290
4;2022-11-15 09:00:00;2022-03-21;VR02;Fryslân;2580;1721
4;2022-11-15 09:00:00;2022-03-22;VR02;Fryslân;2255;1539
4;2022-11-15 09:00:00;2022-03-23;VR02;Fryslân;2131;1407
4;2022-11-15 09:00:00;2022-03-24;VR02;Fryslân;1750;1176
4;2022-11-15 09:00:00;2022-03-25;VR02;Fryslân;1562;1042
4;2022-11-15 09:00:00;2022-03-26;VR02;Fryslân;1217;824
4;2022-11-15 09:00:00;2022-03-27;VR02;Fryslân;1213;835
4;2022-11-15 09:00:00;2022-03-28;VR02;Fryslân;1794;1146
4;2022-11-15 09:00:00;2022-03-29;VR02;Fryslân;1512;920
4;2022-11-15 09:00:00;2022-03-30;VR02;Fryslân;1335;787
4;2022-11-15 09:00:00;2022-03-31;VR02;Fryslân;1159;679
4;2022-11-15 09:00:00;2022-04-01;VR02;Fryslân;908;591
4;2022-11-15 09:00:00;2022-04-02;VR02;Fryslân;639;444
4;2022-11-15 09:00:00;2022-04-03;VR02;Fryslân;608;371
4;2022-11-15 09:00:00;2022-04-04;VR02;Fryslân;721;448
4;2022-11-15 09:00:00;2022-04-05;VR02;Fryslân;659;379
4;2022-11-15 09:00:00;2022-04-06;VR02;Fryslân;615;380
4;2022-11-15 09:00:00;2022-04-07;VR02;Fryslân;551;345
4;2022-11-15 09:00:00;2022-04-08;VR02;Fryslân;454;270
4;2022-11-15 09:00:00;2022-04-09;VR02;Fryslân;320;208
4;2022-11-15 09:00:00;2022-04-10;VR02;Fryslân;274;174
4;2022-11-15 09:00:00;2022-04-11;VR02;Fryslân;288;178
4;2022-11-15 09:00:00;2022-04-12;VR02;Fryslân;238;142
4;2022-11-15 09:00:00;2022-04-13;VR02;Fryslân;181;110
4;2022-11-15 09:00:00;2022-04-14;VR02;Fryslân;183;111
4;2022-11-15 09:00:00;2022-04-15;VR02;Fryslân;168;116
4;2022-11-15 09:00:00;2022-04-16;VR02;Fryslân;99;62
4;2022-11-15 09:00:00;2022-04-17;VR02;Fryslân;89;65
4;2022-11-15 09:00:00;2022-04-18;VR02;Fryslân;111;65
4;2022-11-15 09:00:00;2022-04-19;VR02;Fryslân;146;85
4;2022-11-15 09:00:00;2022-04-20;VR02;Fryslân;119;63
4;2022-11-15 09:00:00;2022-04-21;VR02;Fryslân;104;58
4;2022-11-15 09:00:00;2022-04-22;VR02;Fryslân;75;45
4;2022-11-15 09:00:00;2022-04-23;VR02;Fryslân;84;42
4;2022-11-15 09:00:00;2022-04-24;VR02;Fryslân;73;40
4;2022-11-15 09:00:00;2022-04-25;VR02;Fryslân;81;40
4;2022-11-15 09:00:00;2022-04-26;VR02;Fryslân;76;30
4;2022-11-15 09:00:00;2022-04-27;VR02;Fryslân;54;33
4;2022-11-15 09:00:00;2022-04-28;VR02;Fryslân;65;38
4;2022-11-15 09:00:00;2022-04-29;VR02;Fryslân;58;32
4;2022-11-15 09:00:00;2022-04-30;VR02;Fryslân;53;34
4;2022-11-15 09:00:00;2022-05-01;VR02;Fryslân;44;26
4;2022-11-15 09:00:00;2022-05-02;VR02;Fryslân;56;31
4;2022-11-15 09:00:00;2022-05-03;VR02;Fryslân;63;40
4;2022-11-15 09:00:00;2022-05-04;VR02;Fryslân;52;27
4;2022-11-15 09:00:00;2022-05-05;VR02;Fryslân;51;19
4;2022-11-15 09:00:00;2022-05-06;VR02;Fryslân;42;26
4;2022-11-15 09:00:00;2022-05-07;VR02;Fryslân;57;36
4;2022-11-15 09:00:00;2022-05-08;VR02;Fryslân;39;22
4;2022-11-15 09:00:00;2022-05-09;VR02;Fryslân;59;35
4;2022-11-15 09:00:00;2022-05-10;VR02;Fryslân;58;35
4;2022-11-15 09:00:00;2022-05-11;VR02;Fryslân;35;17
4;2022-11-15 09:00:00;2022-05-12;VR02;Fryslân;61;32
4;2022-11-15 09:00:00;2022-05-13;VR02;Fryslân;47;25
4;2022-11-15 09:00:00;2022-05-14;VR02;Fryslân;44;26
4;2022-11-15 09:00:00;2022-05-15;VR02;Fryslân;27;14
4;2022-11-15 09:00:00;2022-05-16;VR02;Fryslân;56;25
4;2022-11-15 09:00:00;2022-05-17;VR02;Fryslân;43;21
4;2022-11-15 09:00:00;2022-05-18;VR02;Fryslân;51;28
4;2022-11-15 09:00:00;2022-05-19;VR02;Fryslân;43;29
4;2022-11-15 09:00:00;2022-05-20;VR02;Fryslân;36;27
4;2022-11-15 09:00:00;2022-05-21;VR02;Fryslân;44;31
4;2022-11-15 09:00:00;2022-05-22;VR02;Fryslân;24;9
4;2022-11-15 09:00:00;2022-05-23;VR02;Fryslân;34;17
4;2022-11-15 09:00:00;2022-05-24;VR02;Fryslân;33;20
4;2022-11-15 09:00:00;2022-05-25;VR02;Fryslân;32;19
4;2022-11-15 09:00:00;2022-05-26;VR02;Fryslân;28;16
4;2022-11-15 09:00:00;2022-05-27;VR02;Fryslân;36;20
4;2022-11-15 09:00:00;2022-05-28;VR02;Fryslân;28;14
4;2022-11-15 09:00:00;2022-05-29;VR02;Fryslân;35;18
4;2022-11-15 09:00:00;2022-05-30;VR02;Fryslân;37;19
4;2022-11-15 09:00:00;2022-05-31;VR02;Fryslân;57;35
4;2022-11-15 09:00:00;2022-06-01;VR02;Fryslân;51;33
4;2022-11-15 09:00:00;2022-06-02;VR02;Fryslân;49;34
4;2022-11-15 09:00:00;2022-06-03;VR02;Fryslân;47;32
4;2022-11-15 09:00:00;2022-06-04;VR02;Fryslân;36;19
4;2022-11-15 09:00:00;2022-06-05;VR02;Fryslân;38;22
4;2022-11-15 09:00:00;2022-06-06;VR02;Fryslân;28;18
4;2022-11-15 09:00:00;2022-06-07;VR02;Fryslân;63;44
4;2022-11-15 09:00:00;2022-06-08;VR02;Fryslân;71;43
4;2022-11-15 09:00:00;2022-06-09;VR02;Fryslân;70;44
4;2022-11-15 09:00:00;2022-06-10;VR02;Fryslân;65;45
4;2022-11-15 09:00:00;2022-06-11;VR02;Fryslân;50;39
4;2022-11-15 09:00:00;2022-06-12;VR02;Fryslân;49;33
4;2022-11-15 09:00:00;2022-06-13;VR02;Fryslân;83;57
4;2022-11-15 09:00:00;2022-06-14;VR02;Fryslân;102;68
4;2022-11-15 09:00:00;2022-06-15;VR02;Fryslân;151;102
4;2022-11-15 09:00:00;2022-06-16;VR02;Fryslân;163;116
4;2022-11-15 09:00:00;2022-06-17;VR02;Fryslân;149;109
4;2022-11-15 09:00:00;2022-06-18;VR02;Fryslân;110;86
4;2022-11-15 09:00:00;2022-06-19;VR02;Fryslân;91;70
4;2022-11-15 09:00:00;2022-06-20;VR02;Fryslân;200;146
4;2022-11-15 09:00:00;2022-06-21;VR02;Fryslân;195;136
4;2022-11-15 09:00:00;2022-06-22;VR02;Fryslân;231;159
4;2022-11-15 09:00:00;2022-06-23;VR02;Fryslân;245;177
4;2022-11-15 09:00:00;2022-06-24;VR02;Fryslân;215;156
4;2022-11-15 09:00:00;2022-06-25;VR02;Fryslân;167;126
4;2022-11-15 09:00:00;2022-06-26;VR02;Fryslân;166;121
4;2022-11-15 09:00:00;2022-06-27;VR02;Fryslân;238;169
4;2022-11-15 09:00:00;2022-06-28;VR02;Fryslân;269;170
4;2022-11-15 09:00:00;2022-06-29;VR02;Fryslân;259;189
4;2022-11-15 09:00:00;2022-06-30;VR02;Fryslân;302;190
4;2022-11-15 09:00:00;2022-07-01;VR02;Fryslân;251;156
4;2022-11-15 09:00:00;2022-07-02;VR02;Fryslân;170;122
4;2022-11-15 09:00:00;2022-07-03;VR02;Fryslân;140;106
4;2022-11-15 09:00:00;2022-07-04;VR02;Fryslân;259;180
4;2022-11-15 09:00:00;2022-07-05;VR02;Fryslân;219;151
4;2022-11-15 09:00:00;2022-07-06;VR02;Fryslân;224;166
4;2022-11-15 09:00:00;2022-07-07;VR02;Fryslân;213;147
4;2022-11-15 09:00:00;2022-07-08;VR02;Fryslân;197;125
4;2022-11-15 09:00:00;2022-07-09;VR02;Fryslân;160;109
4;2022-11-15 09:00:00;2022-07-10;VR02;Fryslân;141;95
4;2022-11-15 09:00:00;2022-07-11;VR02;Fryslân;243;164
4;2022-11-15 09:00:00;2022-07-12;VR02;Fryslân;242;174
4;2022-11-15 09:00:00;2022-07-13;VR02;Fryslân;220;160
4;2022-11-15 09:00:00;2022-07-14;VR02;Fryslân;239;180
4;2022-11-15 09:00:00;2022-07-15;VR02;Fryslân;156;114
4;2022-11-15 09:00:00;2022-07-16;VR02;Fryslân;135;98
4;2022-11-15 09:00:00;2022-07-17;VR02;Fryslân;94;69
4;2022-11-15 09:00:00;2022-07-18;VR02;Fryslân;143;99
4;2022-11-15 09:00:00;2022-07-19;VR02;Fryslân;167;114
4;2022-11-15 09:00:00;2022-07-20;VR02;Fryslân;143;99
4;2022-11-15 09:00:00;2022-07-21;VR02;Fryslân;125;88
4;2022-11-15 09:00:00;2022-07-22;VR02;Fryslân;123;90
4;2022-11-15 09:00:00;2022-07-23;VR02;Fryslân;111;70
4;2022-11-15 09:00:00;2022-07-24;VR02;Fryslân;68;53
4;2022-11-15 09:00:00;2022-07-25;VR02;Fryslân;123;86
4;2022-11-15 09:00:00;2022-07-26;VR02;Fryslân;134;97
4;2022-11-15 09:00:00;2022-07-27;VR02;Fryslân;81;48
4;2022-11-15 09:00:00;2022-07-28;VR02;Fryslân;97;60
4;2022-11-15 09:00:00;2022-07-29;VR02;Fryslân;85;46
4;2022-11-15 09:00:00;2022-07-30;VR02;Fryslân;74;51
4;2022-11-15 09:00:00;2022-07-31;VR02;Fryslân;72;48
4;2022-11-15 09:00:00;2022-08-01;VR02;Fryslân;90;57
4;2022-11-15 09:00:00;2022-08-02;VR02;Fryslân;68;45
4;2022-11-15 09:00:00;2022-08-03;VR02;Fryslân;63;45
4;2022-11-15 09:00:00;2022-08-04;VR02;Fryslân;74;58
4;2022-11-15 09:00:00;2022-08-05;VR02;Fryslân;68;47
4;2022-11-15 09:00:00;2022-08-06;VR02;Fryslân;50;37
4;2022-11-15 09:00:00;2022-08-07;VR02;Fryslân;44;32
4;2022-11-15 09:00:00;2022-08-08;VR02;Fryslân;82;57
4;2022-11-15 09:00:00;2022-08-09;VR02;Fryslân;64;37
4;2022-11-15 09:00:00;2022-08-10;VR02;Fryslân;55;42
4;2022-11-15 09:00:00;2022-08-11;VR02;Fryslân;69;51
4;2022-11-15 09:00:00;2022-08-12;VR02;Fryslân;51;39
4;2022-11-15 09:00:00;2022-08-13;VR02;Fryslân;62;44
4;2022-11-15 09:00:00;2022-08-14;VR02;Fryslân;53;39
4;2022-11-15 09:00:00;2022-08-15;VR02;Fryslân;86;60
4;2022-11-15 09:00:00;2022-08-16;VR02;Fryslân;82;49
4;2022-11-15 09:00:00;2022-08-17;VR02;Fryslân;51;25
4;2022-11-15 09:00:00;2022-08-18;VR02;Fryslân;50;40
4;2022-11-15 09:00:00;2022-08-19;VR02;Fryslân;43;23
4;2022-11-15 09:00:00;2022-08-20;VR02;Fryslân;48;42
4;2022-11-15 09:00:00;2022-08-21;VR02;Fryslân;29;21
4;2022-11-15 09:00:00;2022-08-22;VR02;Fryslân;38;28
4;2022-11-15 09:00:00;2022-08-23;VR02;Fryslân;53;32
4;2022-11-15 09:00:00;2022-08-24;VR02;Fryslân;35;20
4;2022-11-15 09:00:00;2022-08-25;VR02;Fryslân;46;30
4;2022-11-15 09:00:00;2022-08-26;VR02;Fryslân;38;24
4;2022-11-15 09:00:00;2022-08-27;VR02;Fryslân;27;21
4;2022-11-15 09:00:00;2022-08-28;VR02;Fryslân;32;21
4;2022-11-15 09:00:00;2022-08-29;VR02;Fryslân;42;28
4;2022-11-15 09:00:00;2022-08-30;VR02;Fryslân;51;32
4;2022-11-15 09:00:00;2022-08-31;VR02;Fryslân;37;22
4;2022-11-15 09:00:00;2022-09-01;VR02;Fryslân;31;21
4;2022-11-15 09:00:00;2022-09-02;VR02;Fryslân;44;37
4;2022-11-15 09:00:00;2022-09-03;VR02;Fryslân;40;29
4;2022-11-15 09:00:00;2022-09-04;VR02;Fryslân;28;20
4;2022-11-15 09:00:00;2022-09-05;VR02;Fryslân;58;36
4;2022-11-15 09:00:00;2022-09-06;VR02;Fryslân;74;48
4;2022-11-15 09:00:00;2022-09-07;VR02;Fryslân;47;26
4;2022-11-15 09:00:00;2022-09-08;VR02;Fryslân;49;32
4;2022-11-15 09:00:00;2022-09-09;VR02;Fryslân;35;24
4;2022-11-15 09:00:00;2022-09-10;VR02;Fryslân;49;30
4;2022-11-15 09:00:00;2022-09-11;VR02;Fryslân;31;22
4;2022-11-15 09:00:00;2022-09-12;VR02;Fryslân;66;40
4;2022-11-15 09:00:00;2022-09-13;VR02;Fryslân;68;45
4;2022-11-15 09:00:00;2022-09-14;VR02;Fryslân;72;36
4;2022-11-15 09:00:00;2022-09-15;VR02;Fryslân;75;51
4;2022-11-15 09:00:00;2022-09-16;VR02;Fryslân;51;27
4;2022-11-15 09:00:00;2022-09-17;VR02;Fryslân;56;33
4;2022-11-15 09:00:00;2022-09-18;VR02;Fryslân;19;10
4;2022-11-15 09:00:00;2022-09-19;VR02;Fryslân;68;40
4;2022-11-15 09:00:00;2022-09-20;VR02;Fryslân;98;50
4;2022-11-15 09:00:00;2022-09-21;VR02;Fryslân;72;35
4;2022-11-15 09:00:00;2022-09-22;VR02;Fryslân;91;56
4;2022-11-15 09:00:00;2022-09-23;VR02;Fryslân;76;50
4;2022-11-15 09:00:00;2022-09-24;VR02;Fryslân;45;33
4;2022-11-15 09:00:00;2022-09-25;VR02;Fryslân;41;31
4;2022-11-15 09:00:00;2022-09-26;VR02;Fryslân;90;51
4;2022-11-15 09:00:00;2022-09-27;VR02;Fryslân;100;65
4;2022-11-15 09:00:00;2022-09-28;VR02;Fryslân;114;71
4;2022-11-15 09:00:00;2022-09-29;VR02;Fryslân;112;75
4;2022-11-15 09:00:00;2022-09-30;VR02;Fryslân;118;73
4;2022-11-15 09:00:00;2022-10-01;VR02;Fryslân;93;68
4;2022-11-15 09:00:00;2022-10-02;VR02;Fryslân;73;41
4;2022-11-15 09:00:00;2022-10-03;VR02;Fryslân;127;79
4;2022-11-15 09:00:00;2022-10-04;VR02;Fryslân;135;83
